,Explorer_Rank,Builder_Rank,Director_Rank,Negotiator_Rank,Secure_attachment,Anxious-preoccupied_attachment,Fearful-avoidant_attachment,Dismissive–avoidant_attachment,FFM_Extraversion,FFM_Agreeableness,FFM_Concientiousness,FFM_Neurotism,FFM_Openess,Machiavellianism,Narcissism,Psychopathy,Dark_Triad_Compounded,RTB-Final_Score,Ambiguous_stimuli_in_general_(G),Complex_stimuli_(C),Uncertain_stimuli_(U),New/unfamiliar/novel_stimuli_(N),Insoluble/illogical/irreducible/internally_inconsistent_stimuli_(I),TFA_SUM,TFA_(Tolerance_for_Ambiguity)_Score,Self_Efficacy,Self-Discipline,Tolerance,Absorption,Appraisal,Regulation,Distress_Tolrance_Final,Creativity_bricolage,Pressure_stress,Action_persistence,Improvisation_capacity_Final,Creativity_Compound_Score_(IPIP),Locus_of_Control,Self-emotion_appraisal_(SEA),Others’_emotion_appraisal_(OEA),Use_of_emotion_(UOE),Regulation_of_emotion_(ROE),ESI_Compund_Score,Social_Desirabilty_Score,ERM-__Physical_Endurance,TMM-_Physical_Tempo,SS-_Risk_Seeking,ERS-_Social_Endurance,TMS-_Social_Tempo,EMP-_Empathy,ERI-_Intellectual_Endurance,PL-_Plasticity,PRO-_Probab_thinking,SLF-_Self-confidence,IMP-__Impulsivity,NEU-_Neuroticism,CNTL-_Social_desirability_tendency_for_STQ-77_(15-20_demonstrate_high_Social_Desirablity_and_may_be_discarded_at_your_discression),V_STD-_Self-direction_Thought,V_SDA-_Self-direction_Action,V_ST-_Stimulation,V_HE-_Hedonism,V_AC-_Achievement,V_POR-_Power_Dominance,V_POD-_Power_Resources,V_FAC-_Face,V_SEP-_Security_Personal,V_SES-_Security_Societal,V_TR-_Tradition,V_COR-_Conformity-Rules,V_COI-_Conformity-Interpersonal,V_HU-_Humility,V_UNN-_Universalism-Nature,V_UNC-_Universalism-Concern,V_UNT-_Universalism-Tolerance,V_BEC-_Benevolence_–Care,V_BED-_Benevolence-Dependability
SS-_Risk_Seeking,0.4266782538929098,-0.2337252048760242,0.21101252281687702,0.2141356682869321,-0.007510961726962223,-0.057947759299276376,0.2632226638720284,-0.09923329223737672,-0.1416315383491043,0.043661162987967864,-0.17238430812843802,-0.07973487218048098,0.17354760251619797,0.2679145381272198,0.12529790306576244,0.0971256171012674,0.21542855079135892,0.27236185369880855,0.2626684557116788,0.2759381884451185,0.26683654927156075,0.44572689521807385,0.07584507496907607,0.3120098316940083,0.3120604159607243,0.030519924219358875,-0.3466919442040026,0.021172192675282583,0.007859164598480139,0.0002729462462532959,-0.08199054399108764,-0.014285536597162833,0.25598284098011403,0.38089742102739327,-0.09729780418155379,0.2418440042433626,0.20429868348657085,-0.005242058421848156,-0.16343125345964485,-0.016379013407595424,-0.1733960599689296,-0.03445783640527308,-0.12846277179184928,-0.12446048833057398,0.23560713890322746,0.443481534024742,1.0,0.12370178850004601,0.11894300559157846,0.24244538080208208,-0.00287639922295118,0.4216088122610568,0.17749899655456736,0.3953103292606565,0.4542390720433988,-0.08968698207134197,-0.2843972833469609,0.1571673083066828,0.01048879396154932,0.5869987115709513,0.2016264807196524,0.16528894063959518,0.21111327968459098,0.2986801826022699,0.12369247348002463,-0.10769637821833027,0.06528056705295826,-0.010921684551289182,-0.1564907054275115,-0.026214857347848786,0.01980746190660378,0.20531843058443922,0.0596084276703871,0.11748330809843427,0.09230467443185916,-0.010766683557499313
ERS-_Social_Endurance,0.44519696675107245,-0.0387747848578985,0.128174408233431,0.03465025917729763,0.3634496926680115,-0.2781156380888503,-0.18268380938867762,-0.3474518287981508,0.5763514372582605,0.20089522955295547,0.10853753746490735,-0.06458312914763166,-0.024886110545214675,-0.06121402069399719,0.16611546027386248,-0.06878082977704963,0.00904327342891577,0.19378504687195636,0.1273175890746162,0.21054081607335887,0.15736487916380731,0.2545685794449229,0.16842481918366667,0.2217458534255354,0.22181442333057497,0.31118518488179864,0.07237157024388215,-0.010066024816431297,-0.007023321317304329,-0.0018851674711012018,0.059941743519231906,0.010742830972907045,0.13165862953323323,0.14446648473000862,0.2733006679058055,0.22361554922085003,0.12091511441666099,-0.03345338544872044,0.08928217371915186,0.16389147967232093,0.24419573598646835,0.17551264778932274,0.23015316905859484,0.10861957745161256,0.19976043092325182,0.20455728404839135,0.12370178850004601,1.0,0.6151964319681755,0.32219583097716203,0.2500776346774801,0.29904985472104656,0.15741424448955085,0.1900667486046087,0.07507020607050115,-0.10220145642401011,0.08211361038674429,0.090583320170826,-0.004837059221659138,0.26627438717909757,0.2503491308334435,0.26027172468323384,0.025009499911399734,0.1523050299559954,0.17537058178031972,0.06280318214199979,0.10859268548885244,0.015202220721880875,0.08017340070186817,0.02072008071805406,-0.05909887520676374,0.058135543262024865,0.26638166604868696,0.24925558205701256,0.3033275721538137,0.13642785214207184
TMS-_Social_Tempo,0.4364173794123812,0.023069385581692324,0.43159700678582164,0.02464880204908421,0.27459737874742496,-0.15481209183467054,-0.27779238834597203,-0.15982595353227994,0.4936853471296209,0.031614540452794646,0.08146901392832,-0.13164576102943829,0.191419343914445,-0.08533358276076239,0.13627510467772297,0.02717168054403631,0.039876550503501744,0.2945457414919839,0.2835707962636503,0.18486468375622953,0.305303965012542,0.18968455458372796,0.22791707358855884,0.3064155777703833,0.306453544947648,0.5721185157282439,0.08994001619504795,0.07383153713742362,0.07518834998211589,0.041661321168043663,0.14487758882162152,0.09501804839024738,0.3420491638167416,0.2090217175004287,0.3831031376661776,0.3940551982875534,0.3256356256689338,-0.07823116849541593,0.08318899778191494,0.1854340576933249,0.3128003967453253,0.2558362567481712,0.2888872158815292,0.01609705044229405,0.10823553364117659,0.2492677044879631,0.11894300559157846,0.6151964319681755,1.0,0.07669157343474496,0.5029424027054497,0.38279380690839404,0.21873367201440821,0.23065129306484466,0.09154635188421385,-0.1755062790279099,-0.006837285911786238,0.17757449264492867,0.14599192686489276,0.2227363341683007,0.23835705471417137,0.269905437919112,0.235335111208702,0.22738393113315486,0.08029719558608157,0.03688172704447135,0.08859811667473062,0.09736318435673759,0.07476382884413219,-0.19735583146444902,-0.16307241858640012,0.08016952363532193,0.13925249421631855,0.088083792427388,0.19857892155241116,0.14064876547303715
EMP-_Empathy,0.15211134229337958,-0.00953609793147071,0.025310038821843444,0.17454529150432896,0.061610208907507485,-0.011359175211791736,0.13284985118302767,-0.33626558900671927,-0.009420840550997872,0.24022655042512547,0.0492657162586931,0.012075299905354758,-0.037237586035577495,-0.11743965680830047,-0.16693606925034188,-0.12530146625284055,-0.17413930490407037,0.04629095389040408,0.042494214502385774,0.17520426228062597,-0.012037774019111951,0.06377415016030916,0.06930314881389872,0.08892492265434286,0.0890468278860925,-0.1305192410042632,-0.13607487555026376,-0.057702778530008415,-0.06830482615002992,-0.04786186920974983,-0.1786025276812497,-0.10054983325783712,-0.0649034534387678,-0.0030771060775420076,-0.06128666729687834,-0.05604447278571972,0.04443374569815653,0.028907159748300295,-0.18437550414170117,0.12706035106935973,-0.15242244907189223,-0.06266157335857242,-0.09236033918666192,0.15587419485601953,0.23553630886170496,0.11976604217360383,0.24244538080208208,0.32219583097716203,0.07669157343474496,1.0,0.1763545172961409,0.21661938374191658,0.21385244243797757,0.06354685864095024,0.12249773698698974,0.16261229246152178,-0.09455509678413361,0.10834650336960547,0.012090490204639877,0.2593304415099218,0.12045163904130868,0.12317183617148118,-0.08206792620031542,0.09404186652912,0.0035957641718836297,0.05309721228914059,0.04097893192418879,0.08569797596772925,0.18813544230181684,0.2390192630542914,0.24545159330513514,0.22301643314913183,0.40136155290132247,0.3896292118237471,0.19364642022632958,0.17115051954261568
ERI-_Intellectual_Endurance,0.2550720184264597,0.19177861122374926,0.5042073539383424,-0.005807076415877448,0.23775093917145473,-0.018775950020563658,-0.1951985070390772,-0.08301987821767112,0.27703725829874914,0.06420511700075679,0.1644417042024617,-0.31013951182656463,0.2583688826770107,-0.191277129893812,-0.14441218089733496,-0.10843134125994781,-0.1857990269513105,0.2160656246939725,0.2497393457281361,0.3054288481052931,0.20570223532042406,0.08672385954019857,0.3652287502911824,0.33134186741853344,0.3313256642424709,0.39898600564257136,0.25171641449125814,0.08316852869033882,0.06159326295593338,0.0378817780167106,0.07167427045430258,0.07241430246663996,0.2715532544182798,0.06941234801411594,0.4855323985989287,0.3416703085297859,0.4245561715219364,-0.021563867120117597,0.11421026832370172,0.19336164843086254,0.4060821222460986,0.2961583045412642,0.3481328724697236,0.2321536872979445,0.15224008215966453,0.17429004116313332,-0.00287639922295118,0.2500776346774801,0.5029424027054497,0.1763545172961409,1.0,0.3642095995165786,0.46412127881124415,0.19073456587244153,-0.062143876356904,0.01666105233818123,0.044228854925699855,0.5046634614127519,0.428791273287668,0.1537695179325664,0.3233219170072238,0.48604092037600743,0.04885825847756082,0.030723952864768863,0.023139021864502528,0.15961083530822395,0.25449387712781857,0.16327109918819463,0.16624769636923492,0.04912629972051698,0.18803814376691488,0.36158509103119546,0.3891988547425655,0.44291187520946335,0.398410109130915,0.3658989608182631
PL-_Plasticity,0.41908948726815426,-0.0736913961367987,0.294978127249242,-0.055612677413599765,0.15195522145987864,-0.13606757758946667,-0.017861526995620002,-0.05709944086509462,0.09080303391101333,0.006582908346260294,0.025262463052775068,-0.2805170949765236,0.0844967525278519,0.07531209916717815,-0.08254458670483199,0.11130520726562577,0.050590689082247044,0.41953394269569777,0.4927937657496353,0.33282937624180225,0.41114405865225023,0.3033321492793516,0.33858117471456284,0.4966316530393536,0.4966878428687332,0.3684824014654252,-0.05163374798933167,0.08238962881872099,-0.0021970196942362923,0.008150603148068803,0.05517641883663297,0.037734119843708405,0.22545839091376532,0.41027808717345743,0.3190811401669671,0.39242002863450703,0.2343606593487913,-0.07660232224235655,0.0033234642432360445,0.14328449112298933,0.09052527691111073,0.34945821721637754,0.21007119300462943,0.14243477830174717,0.44970843760879253,0.5431403604354352,0.4216088122610568,0.29904985472104656,0.38279380690839404,0.21661938374191658,0.3642095995165786,1.0,0.28216797153785617,0.4277737122017222,0.22614801804597975,-0.03692267975808399,-0.03515030407278277,0.32947320333050595,0.23886627940641722,0.44727341703136264,0.35741755811112536,0.3555304911278914,0.20650512960298084,0.31838019217833097,0.25739024310094377,0.20695338478053346,0.35945319968690204,0.199136429191713,0.2018335444666061,0.057350060223811276,0.22651181033385828,0.3584113996369866,0.4237130654525169,0.36872782609242954,0.2888376711778494,0.24200347703472527
PRO-_Probab_thinking,0.2610892931097235,0.026770623450367896,0.4330500107658857,0.1567952779843129,0.18805912387740537,-0.06122898363671928,0.05147418863597711,-0.014278224978658124,0.0730096047238255,-0.06628878996089006,0.12658338370103825,-0.17409925401251333,0.2997575322194364,-0.12084245244271488,-0.02308569309654186,-0.12485004596098033,-0.11471300268082409,0.23987667467599658,0.12413280517184885,0.2882048182699715,0.1409061861452177,0.14740688945916194,0.2441513394203172,0.23926207172965316,0.2392344422786314,0.14669472717669627,0.06286513367547321,0.14336307680989063,0.03447781460369853,-0.0013829702259091717,0.04947032761164794,0.05791520012970745,0.1607312050605125,-0.0003492845774490516,0.1501935071078578,0.13504715842953985,0.46935877015802724,0.2760431204984972,0.02094355408749144,0.31581725184319875,0.1714584559087141,0.07881144560835572,0.19637267324560162,0.02494876429449518,0.31188658395451213,0.19382420850159499,0.17749899655456736,0.15741424448955085,0.21873367201440821,0.21385244243797757,0.46412127881124415,0.28216797153785617,1.0,0.24317740149054867,0.1088320798361467,0.012646882916062072,-0.10459762427146245,0.4454595719658971,0.2953485715232693,0.20575875233569016,0.18757421556196566,0.35947914100310496,0.078912115943618,-0.039122825272835365,0.03613811873378291,0.09185128878615896,0.31633389902300774,-0.13859350889678088,-0.10097955456467281,-0.0752908568187177,0.05227393686160665,0.4256553003372667,0.2717072243986869,0.3607136104661432,0.26788134519078116,0.21330598765543252
SLF-_Self-confidence,0.3643721041011281,-0.02560571352480334,0.2495863830658249,-0.03751126036284744,0.11441975154002629,-0.18825270199205962,-0.09860414054505078,0.17330360109022014,0.05489036558256938,0.022582260407127266,-0.1425899437156256,-0.4059585858047129,0.1434099157597277,0.16642514353169727,0.011557472706320475,0.11390395495834102,0.12561451935885903,0.35328507383893376,0.3284113171860938,0.14674274286278707,0.3562984840623132,0.23239744030344972,0.05417892785151904,0.2743034989476358,0.2743662107239141,0.08223946727732528,-0.1630751669683403,0.049295285650107046,0.02122165781406687,0.0776006698034849,0.16935515972694823,0.09451511489749213,0.19860813759637808,0.16892927519191744,0.19723328918911848,0.2383373285445906,0.1100373029303027,0.029554851482664922,-0.0637881650410663,0.0002684989041038788,-0.08519910258365443,0.2809471753504441,0.057324611792460775,0.21043829255444801,0.32001332221753237,0.39501846388712625,0.3953103292606565,0.1900667486046087,0.23065129306484466,0.06354685864095024,0.19073456587244153,0.4277737122017222,0.24317740149054867,1.0,0.15461616648293752,-0.01791153437935075,-0.12952935934908694,0.24270772450200234,0.1999173664287046,0.41506474500791796,0.290191504320268,0.16423213688578567,0.08280790895837369,0.2727914234361285,0.18322612031206706,0.09515560348401965,0.23359059728594506,0.12322771284283604,0.05483588222344477,0.07460031257313376,0.1724248990668759,0.4124420577498893,0.28411050285736567,0.2631891680520556,0.17631541069593287,0.17772101357900333
IMP-__Impulsivity,0.12514452839276463,-0.04199856614035895,0.0826852198455462,0.23844318732365705,-0.2083346956717394,0.04747876556280281,0.37601426885796435,-0.05810351886751468,-0.13482311445744438,-0.07489798613854295,-0.13592519629637553,0.27887953661782605,0.11566454729476809,0.15640240796251617,0.13403123989679902,0.05750228759332538,0.1585849483434653,-0.09442400273148133,-0.23895680851294923,-0.1966024712757002,0.012184391800134305,-0.029251008180572583,-0.1648987139265234,-0.20039077491667492,-0.20036158539459237,-0.04507436392920396,-0.25573221002938074,0.028247501852572507,-0.04764076970648353,-0.06896261563907002,-0.12529404438952907,-0.06764798863472607,-0.05231249937768716,-0.020665527555529386,-0.2577295667951998,-0.12945906789829983,-0.08312358160125533,0.06766967477678942,-0.17488991659301223,-0.06304601460325862,-0.14199147505235635,-0.37312876970199627,-0.2644073152417612,-0.36458147658151047,0.1731877624839174,0.4198460420504279,0.4542390720433988,0.07507020607050115,0.09154635188421385,0.12249773698698974,-0.062143876356904,0.22614801804597975,0.1088320798361467,0.15461616648293752,1.0,0.48514111781470387,-0.3863753652588781,0.1818023620657283,0.13242544882821233,0.2914423517277196,0.30052725882237047,0.25607020773504846,0.18976564588703945,0.15309434184384732,0.21315231675302204,0.17958696179471959,0.19501140728153127,0.00583212834523064,-0.049079381772888314,0.08435079041828407,0.17840660073976994,0.09124972115362971,0.11997880800342244,0.07221138648613687,0.1930567730715115,0.1531131451436138
NEU-_Neuroticism,-0.32776994741721543,0.2448397668147799,-0.06607431228564592,0.041531666959757164,-0.2776278111049034,0.17826547172016394,0.22964829133258688,0.10152291551637717,-0.18295815095476545,-0.09992468903865788,0.03907759501912479,0.30083093610778194,-0.12988675759307738,0.01174209911739356,0.008060006997449926,-0.09744641632573453,-0.03053135050118487,-0.5051597204359428,-0.5205939163040446,-0.42875883674160875,-0.40582109857568915,-0.48609995845921977,-0.4338308502866715,-0.594733873828003,-0.5947277686968109,-0.3309781958158239,-0.031878744511874696,-0.0836738734856455,-0.16011974660574818,-0.15361605982604032,-0.14556224302287152,-0.16670399310560904,-0.25755810947695806,-0.3954948867467705,-0.26629998296247914,-0.3829315528489525,-0.31526717047943414,0.31236297928426626,-0.05108870581731477,-0.18665335310578085,-0.07778086931838504,-0.3319194528132737,-0.2280226087909235,-0.19014810381847555,0.12101046182319071,0.18964751243221173,-0.08968698207134197,-0.10220145642401011,-0.1755062790279099,0.16261229246152178,0.01666105233818123,-0.03692267975808399,0.012646882916062072,-0.01791153437935075,0.48514111781470387,1.0,-0.46956712766249,0.25064827449970783,0.2763731771741226,0.06652003017676923,0.31151418786804075,0.3167270736796369,0.09077051455923303,0.04510530630712297,0.35216895051910646,0.4601144168441239,0.27491610833992997,0.11710202496056096,0.3304598982398294,0.42038586866794003,0.37181371286429166,0.15881774145819177,0.2035042338441341,0.1562334472426502,0.289115162849249,0.4129147289864561
CNTL-_Social_desirability_tendency_for_STQ-77_(15-20_demonstrate_high_Social_Desirablity_and_may_be_discarded_at_your_discression),0.09015892464350121,0.013141427558337523,-0.01680965142717051,-0.23080105002065146,0.2875330364738874,-0.13739638872576398,-0.2581690577394656,-0.008164204702753322,0.21459317228994604,0.20603797557995973,0.21249156721508852,-0.12419311695408018,-0.11680019316474956,-0.25803114067195343,-0.1855444459008053,0.09809920700621166,-0.15560370071691748,0.11886427232639626,0.25166165260040424,0.2932864207502754,0.18475700229722697,0.24527016168079235,0.39418498482627895,0.36714028908450685,0.36712917234638015,0.17689991906834804,0.30681825780511474,-0.014300120149616541,0.041417028028950295,-0.01636204864697787,0.21470734820008752,0.058969954269244264,-0.026001550035011853,0.10278552589471404,0.1935875109202231,0.09949861679924207,0.040376320594696154,-0.19107581106836766,0.08699090900550803,0.17447259903747794,0.17924453530689627,0.27217130979397064,0.24727947798546213,0.3428869053077679,-0.0255165469637225,-0.1876151885177697,-0.2843972833469609,0.08211361038674429,-0.006837285911786238,-0.09455509678413361,0.044228854925699855,-0.03515030407278277,-0.10459762427146245,-0.12952935934908694,-0.3863753652588781,-0.46956712766249,1.0,-0.17646060117146414,-0.1609318418005097,-0.1863481584255509,-0.16641053373477646,-0.2321988063466931,-0.25204401591007874,-0.06834480579260126,-0.2344559667345384,-0.23579175667574828,-0.12512783113225243,-0.07299742356716657,-0.12761734677525546,-0.17818057317785477,-0.19046689095974684,-0.13493008309687346,-0.04373118481824672,-0.04233273275029524,-0.13835742324075476,-0.21932801350552808
V_STD-_Self-direction_Thought,0.19151336199876537,0.19452407985498804,0.3751738105375245,0.11880536133686524,0.043032385150691,-0.008525597933528003,-0.05929063426278621,-0.003927886332339536,0.09535832317481639,0.018886727796417525,0.10601988119912381,-0.1863728852937705,0.2184256607250743,-0.1448347691921511,-0.21115273426014328,-0.24398139816885145,-0.25515069743864005,0.05173828864222629,0.09842463387064253,0.13607999498751908,0.059018658784414556,0.08197611557475903,0.14212437721101492,0.1399246204826872,0.13990600429402555,0.238301167866888,0.20536192555248098,0.16077993744495653,0.0015192675587810426,0.03489509277699837,0.0030128584931450268,0.05498625569062941,0.14099473878654048,0.03352818713868934,0.3179082865843516,0.2007528919136352,0.3013021178222537,0.10557572399665723,0.18407596867471,0.24635811398424556,0.28002702021896836,0.23794712678397584,0.3221741926078289,0.16844626403516003,0.2603410048049174,0.41147937590265177,0.1571673083066828,0.090583320170826,0.17757449264492867,0.10834650336960547,0.5046634614127519,0.32947320333050595,0.4454595719658971,0.24270772450200234,0.1818023620657283,0.25064827449970783,-0.17646060117146414,1.0,0.8208703197339268,0.4977741816429679,0.7197738068276474,0.719858736006552,0.2857312856175222,0.1729201602243737,0.5574887406532798,0.5699138449588087,0.708344201982711,0.23747925617131943,0.254054150281416,0.2729785189012829,0.5050808009719536,0.5767748468590314,0.6339811712906943,0.6681035832192409,0.703657340599569,0.6832112874102981
V_SDA-_Self-direction_Action,0.04103350094896264,0.32511283479491815,0.2994747647309017,0.04890538289708914,-0.028981693675721766,-0.023914912776534163,-0.03262973107273563,0.10409311067741901,0.07754212335755398,-0.06110814705136537,0.08512528554812884,-0.12606794322682083,0.1650588528502396,-0.15955280629228913,-0.19360864598398733,-0.16913407540936903,-0.21786351149294575,-0.07508855982584794,0.06309611865879038,-0.020070782731388546,0.009308114632990834,-0.09845597774461555,0.061261769100973945,0.024330314614839962,0.024336417583194995,0.20138793900415713,0.2735821591995064,0.111323042107199,-0.0350236450809276,-0.05665664961942703,0.0018517512315170735,-0.004662676756589437,-0.041944263228514723,-0.09491931637208909,0.28415595777764835,0.04671212261550507,0.15572403868826432,0.08361236967913906,0.17594948279975423,0.13656664716507858,0.21731819683402123,0.23454618148493125,0.2616572453697791,0.09682267900928945,0.18729718962341171,0.2822688338022379,0.01048879396154932,-0.004837059221659138,0.14599192686489276,0.012090490204639877,0.428791273287668,0.23886627940641722,0.2953485715232693,0.1999173664287046,0.13242544882821233,0.2763731771741226,-0.1609318418005097,0.8208703197339268,1.0,0.41406497628450906,0.6585758477332327,0.7596604293228856,0.3414407559804128,0.25859197872091244,0.5743821083613077,0.5850131040745356,0.7134650948676723,0.27421967248259754,0.3852842093346486,0.269135666091451,0.5034216432897208,0.5085365327728636,0.6055454825087392,0.5576612902504966,0.655226686142636,0.7852407937494017
V_ST-_Stimulation,0.5180799322151635,0.0441038407352241,0.276393947612025,0.22695529454896873,-0.009824024146302799,0.014197045386645958,0.10283311501213462,-0.17776072152776443,0.010613902784460491,0.033036337465941916,-0.04250161789053263,-0.14379850702507355,0.11188857628663389,0.09206034588736274,0.019189140874923717,-0.03945592603718047,0.03432425471510301,0.23422737408412633,0.2082597560355514,0.11546055891094624,0.10340923355201609,0.3871931331636732,-0.03655126912283958,0.186992255659282,0.18703285841927048,0.07699874618232637,-0.07458754774738702,0.12661132661865535,0.09665254845793693,0.12091040658218562,0.02707327690063609,0.11453056139191353,0.19299961950944147,0.28033105738436503,0.18785754235190225,0.27626485545824986,0.2714518264641347,0.07283700143181773,0.04453227959418713,0.14792188113885874,0.0786502183900888,0.18580062752644855,0.15856248522832744,0.09153292952091568,0.31000105605612915,0.4898153684188181,0.5869987115709513,0.26627438717909757,0.2227363341683007,0.2593304415099218,0.1537695179325664,0.44727341703136264,0.20575875233569016,0.41506474500791796,0.2914423517277196,0.06652003017676923,-0.1863481584255509,0.4977741816429679,0.41406497628450906,1.0,0.6546421875467809,0.5093289116951224,0.3757912149910012,0.49753199109070567,0.5793456630452822,0.34227854825206083,0.43077036758340703,0.2460537060787133,0.21494457702432623,0.3380709052718392,0.34465420631467625,0.5003606955692816,0.4364729076844846,0.43153439322563253,0.4561515147114591,0.4397360125689932
V_HE-_Hedonism,0.24069221391667134,0.19982805838670942,0.2092569792570107,0.09806639584974781,-0.03054240762798304,-0.016627173694495147,-0.0011806419559198889,-0.04820276932121782,0.20746595368253645,0.04777018912807722,0.08499267304749994,-0.11066758336443694,0.04975934365895481,-0.08641751949932157,-0.04942491041826603,-0.15259808313064652,-0.12163251172536463,0.02937415871910576,0.01738378306323619,-0.03520753242796834,-0.049345108038310624,0.09128295830333949,-0.0377278099280105,-0.0009857034812900615,-0.000977676405409849,0.17422082707083966,0.13586436111708425,0.12976731879815923,0.060753348359953586,0.0887972259816092,0.05692457505105,0.10017532721986076,0.017680412769380392,0.06668099968507235,0.26590830737649535,0.13357635439358576,0.07853642770148435,0.17736365504705215,0.1531773026652357,0.1713626096128391,0.2012873148458429,0.16872411759687758,0.2353961938300297,0.09489185572100005,0.20852828499570703,0.40026436825236883,0.2016264807196524,0.2503491308334435,0.23835705471417137,0.12045163904130868,0.3233219170072238,0.35741755811112536,0.18757421556196566,0.290191504320268,0.30052725882237047,0.31151418786804075,-0.16641053373477646,0.7197738068276474,0.6585758477332327,0.6546421875467809,1.0,0.7163727144396151,0.3979606028911588,0.39696095864310516,0.731881667736658,0.6520754418451629,0.6912279717447655,0.25956233385008853,0.4378229203181912,0.4385757668747101,0.5373873639954627,0.5205924120758275,0.5885936572942745,0.5875448347560565,0.7113465923280857,0.6822864397080143
V_AC-_Achievement,0.13687404645501397,0.21305450353935876,0.21872617849053028,0.09729795043161084,0.1223211849457455,-0.11806873859879581,0.011160956877868052,-0.10907868005175822,0.15150004079798152,-0.056551922743854226,0.05165448433220306,0.007273620413172541,0.16316372643480762,-0.04738657675911088,0.036281971431713377,-0.24725735294802456,-0.10363939254751116,0.026653050052957192,0.07955299054617261,0.09383062115092909,0.01197637792366817,0.00043146234413064805,0.038666266153164486,0.06759208543720464,0.06758176078494037,0.2698765945698293,0.21188332203053437,0.055475820546370604,-0.035523708218623225,0.007411190054656397,-0.10427203024742425,-0.02124011006082343,0.012793110160448722,-0.04831274480380479,0.2579285233796212,0.08260437191718274,0.22485772752210195,0.07813911048325506,0.20074495450861335,0.17472048972357868,0.34678477419445425,0.11453791117765205,0.2803933930728179,-0.01980024313616958,0.23824806155439557,0.35025397260984237,0.16528894063959518,0.26027172468323384,0.269905437919112,0.12317183617148118,0.48604092037600743,0.3555304911278914,0.35947914100310496,0.16423213688578567,0.25607020773504846,0.3167270736796369,-0.2321988063466931,0.719858736006552,0.7596604293228856,0.5093289116951224,0.7163727144396151,1.0,0.40114549619715373,0.3505264483714794,0.5972873127009503,0.590431980703241,0.6815126349869921,0.2964405584463635,0.41991101128823605,0.33419730850606033,0.4703270827175917,0.49748896509294777,0.5464525747576721,0.5674775679709025,0.7007415023739936,0.757627882574502
V_POR-_Power_Dominance,0.015698998523989836,-0.026089684789219983,0.245304925363785,-0.08405783332332496,-0.12324604039580771,0.02627865382655394,-0.025099968258646306,0.14032356732665344,-0.060602769366697194,-0.2729663434886879,-0.11422807395510587,0.1484763336894792,0.043978189644080797,0.23140619710828078,0.168580848182724,0.13427062181497518,0.23913371091231192,0.09963578597810764,0.09175081796015248,-0.197842577940359,0.08837476231855096,0.01856567617385706,-0.17687697144904435,-0.047896818783166935,-0.04791556853581438,0.11345722948529034,-0.06848165954086365,0.18778052582507365,0.06324780023980466,0.05422867451318854,0.012199394062371924,0.0894457403192387,0.07480880865484608,0.1188133516563682,0.12288996864413418,0.1296354872269428,0.05349928179274796,0.0627493177829125,-0.009663059015469449,0.07967910046371329,0.02758718740845594,0.0846060006602894,0.06399722644733147,-0.1650516534927211,0.15448318367475666,0.31194345953980046,0.21111327968459098,0.025009499911399734,0.235335111208702,-0.08206792620031542,0.04885825847756082,0.20650512960298084,0.078912115943618,0.08280790895837369,0.18976564588703945,0.09077051455923303,-0.25204401591007874,0.2857312856175222,0.3414407559804128,0.3757912149910012,0.3979606028911588,0.40114549619715373,1.0,0.5950789746511709,0.4131100072435778,0.42633701424770754,0.260904896941299,0.20469343504154677,0.2422496597836329,0.17825055959750596,0.11434286330366893,0.1271884220301931,0.034708140044344395,0.09198663616814738,0.211781195909973,0.2984163602758223
V_POD-_Power_Resources,0.1323524617129027,0.01745592558561683,0.23176215026196748,-0.15433462962355032,0.037542211832593333,-0.044697644398166494,0.05973652123330069,-0.03281896794739417,-0.11779658042086631,-0.11902663943506887,-0.18266759317539022,0.07248757964283756,-0.08801149202773544,0.28676636252209187,0.23292938151739934,0.29652077193618015,0.35368831957448116,0.0784685583586112,0.20934308261466728,-0.0203694319623189,0.07596376056550946,0.11183664127728467,-0.03862537264422207,0.10121972073300158,0.10124638818263239,-0.004232213166685256,-0.1191561290160187,0.10861614454369906,0.07530312859662552,0.03976342901904441,0.09092431844049868,0.08850133911398646,0.03575543063661816,0.22607383064005784,0.1040854034736923,0.14586539944716384,-0.04557423648655037,-0.10981721659429683,-0.1032249606690543,-0.007171852722272344,-0.1327353182815956,0.11383308218886103,-0.03676080757116529,-0.13795813248081834,0.2858863093693572,0.3935198563827897,0.2986801826022699,0.1523050299559954,0.22738393113315486,0.09404186652912,0.030723952864768863,0.31838019217833097,-0.039122825272835365,0.2727914234361285,0.15309434184384732,0.04510530630712297,-0.06834480579260126,0.1729201602243737,0.25859197872091244,0.49753199109070567,0.39696095864310516,0.3505264483714794,0.5950789746511709,1.0,0.5156548014811894,0.30107913572994993,0.19005000319319781,0.24008298522719382,0.31671325700115055,0.24588303113831528,0.17602403115708895,0.15045333232375507,0.13674163909370055,0.16856714310133564,0.19632004787255186,0.3233065466015462
